	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_2	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	2	1881	2591	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_3	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	3	2696	3313	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_4	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	4	3493	3648	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_5	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	5	3964	4782	-1	C	K00662	aminoglycoside 3-N-acetyltransferase [EC:2.3.1.81]								Aminoglycoside 3-N-acetyltransferase [PF02522.19]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_6	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	6	5086	5568	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_7	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	7	5582	6478	-1	C	K01174	micrococcal nuclease [EC:3.1.31.1]								Staphylococcal nuclease homologue [PF00565.23]; Excalibur calcium-binding domain [PF05901.16]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_8	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	8	6774	7847	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_9	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	9	8362	8928	1	D										SMI1 / KNR4 family (SUKH-1) [PF09346.15]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_10	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	10	9028	10743	1	C	K21489	toxin YokI [EC:3.1.-.-]								LXG domain of WXG superfamily [PF04740.18]; HNH/Endo VII superfamily toxin with a SHH signature [PF15652.11]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_11	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	11	10764	11249	1	D										SMI1 / KNR4 family (SUKH-1) [PF09346.15]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_12	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	12	11289	11891	1	D										SMI1-KNR4 cell-wall [PF14568.11]; SMI1 / KNR4 family (SUKH-1) [PF09346.15]; SMI1-KNR4 cell-wall [PF14567.11]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_13	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	13	11900	12460	1	D										Acetyltransferase (GNAT) domain [PF13302.13]; Acetyltransferase (GNAT) domain [PF13420.13]; Acetyltransferase (GNAT) family [PF00583.31]; FR47-like protein [PF08445.16]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_14	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	14	13086	13553	1	D										Domain of unknown function (DUF4879) [PF16219.11]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_15	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	15	13559	13915	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_16	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	16	13958	14293	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_17	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	17	14467	14799	1	D										YolD-like protein [PF08863.15]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_18	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	18	14792	16042	1	D										impB/mucB/samB family [PF00817.25]; impB/mucB/samB family C-terminal domain [PF11799.13]; DNA polymerase-iota, thumb domain [PF21999.2]; IMS family HHH motif [PF11798.14]; DNApol eta/Rev1, HhH motif [PF21704.3]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_19	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	19	16144	16461	1	D										SunI-like bacterial PH domain [PF23491.1]; Bacterial PH domain [PF06713.17]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_20	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	20	16415	16582	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_21	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	21	16758	16928	1	D										Sublancin [PF19151.5]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_22	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	22	16986	19103	1	D			MER0012151	C39	MER0012151 - sublancin 168 lantibiotic transporter ({Bacillus subtilis}) () [C39.A03]#C39#{peptidase unit: 1-148}~source O64034~	False	0.964	302.0	7.122000000000001e-85	ABC transporter [PF00005.33]; Peptidase C39 family [PF03412.21]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_23	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	23	19100	19513	1	D										Thioredoxin [PF00085.26]; Thioredoxin-like domain [PF13098.12]; Family of unknown function (DUF6568) [PF20207.4]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_24	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	24	19513	20781	1	D										Glycosyl transferase family 2 [PF00535.32]	GT2_Glycos_transf_2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)		GT2_Glycos_transf_2.hmm	0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_25	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	25	20778	21224	1	C	K03611	protein dithiol:quinone oxidoreductase [EC:1.8.5.9]								Disulfide bond formation protein DsbB [PF02600.21]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_26	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	26	21280	21546	-1	D										SPP1 phage holin [PF04688.18]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_27	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	27	21557	21769	-1	D										BhlA holin family [PF10960.13]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_28	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	28	21857	22960	-1	C	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]								N-acetylmuramoyl-L-alanine amidase [PF01510.30]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_29	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	29	23188	24012	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_30	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	30	24182	26116	-1	D										Phosphodiester glycosidase [PF09992.14]; Rhamnogalacturonase A/epimerase, pectate lyase-like [PF12708.12]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_31	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	31	26153	26881	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_32	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	32	26990	29617	-1	D										Domain of unknown function (DUF7361) [PF24060.1]; Domain of unknown function (DUF7359) [PF24058.1]; Domain of unknown function (DUF7360) [PF24059.1]; YOMG N-terminal domain [PF24049.1]; Prophage endopeptidase tail [PF06605.17]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_33	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	33	29629	30387	-1	D										Phage tail C-terminal domain [PF20753.2]; Phage tail protein N-terminal domain [PF20195.4]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_34	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	34	30438	37331	-1	C	K08309	peptidoglycan lytic transglycosylase [EC:4.2.2.29]	MER0025057	M23B	MER0025057 - yomI g.p. ({Bacillus subtilis}) () [M23.A04]#M23B#{peptidase unit: 1489-1687}~source NP_046584~	True	0.938	394.0	6.637e-108	Transglycosylase SLT domain [PF01464.25]; Peptidase family M23 [PF01551.28]; Phage-related minor tail protein [PF10145.14]	GH23	GH23 lysozyme type G (EC 3.2.1.17); peptidoglycan lyase (EC 4.2.2.n1) also known in the literature as peptidoglycan lytic transglycosylase; chitinase (EC 3.2.1.14)	3.2.1.17,3.2.1.17_or_4.2.2.n1,4.2.2.n1	GH23.hmm	0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_35	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	35	37349	38017	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_36	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	36	38114	38560	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_37	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	37	38906	39082	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_38	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	38	39137	39793	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_39	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	39	39927	40298	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_40	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	40	40301	41335	-1	D										Phage integrase family [PF00589.27]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_41	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	41	41316	41744	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_42	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	42	41719	42219	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_43	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	43	42269	42460	-1	D										Phage uncharacterised protein (Phage_XkdX) [PF09693.15]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_44	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	44	42457	42807	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_45	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	45	42818	44035	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_46	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	46	44037	44393	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_47	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	47	44457	44684	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_48	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	48	44684	45193	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_49	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	49	45313	46110	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_50	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	50	46153	46863	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_51	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	51	46860	47366	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_52	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	52	47363	48013	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_53	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	53	47997	48251	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_54	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	54	48248	48643	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_55	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	55	48658	49128	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_56	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	56	49164	50180	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_57	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	57	50219	50755	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_58	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	58	50780	52216	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_59	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	59	52247	53767	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_60	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	60	53785	55554	-1	D										Terminase large subunit, T4likevirus-type, N-terminal [PF03237.21]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_61	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	61	55541	56461	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_62	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	62	56564	57064	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_63	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	63	57283	57693	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_64	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	64	57727	58944	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_65	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	65	58961	59152	-1	D										YonK protein [PF09642.15]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_66	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	66	60834	61112	-1	C	K03530	DNA-binding protein HU-beta								Bacterial DNA-binding protein [PF00216.26]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_67	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	67	61356	63875	-1	D										RNA dependent RNA polymerase [PF05183.17]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_68	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	68	63915	64109	-1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_69	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	69	65062	65388	1	D										Helix-turn-helix domain [PF12844.13]; Helix-turn-helix [PF01381.28]; Helix-turn-helix domain [PF13560.12]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_70	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	70	65503	66114	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_71	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	71	66980	67168	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_72	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	72	67250	68482	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_73	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	73	68810	69316	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_74	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	74	69664	70989	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_75	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	75	71585	72913	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_76	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	76	72971	73366	1	D										Uncharacterised protein family (UPF0715) [PF17094.10]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_77	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	77	73953	74204	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_78	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	78	74208	74423	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_79	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	79	74550	75140	1	D										Super-infection exclusion protein B [PF14163.11]					0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_80	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	80	75167	75700	1	E															0
lab_phage_genomes_NC_001884.1_Bacillus_phage_SPBc2_complete_genome_81	lab_phage_genomes	NC_001884.1_Bacillus_phage_SPBc2_complete_genome	81	75702	76118	1	E															0
